RamanShift,y_exp,LTA_fit
837.0,0.3309868634104281,0.02345949044459086
838.0,0.28761580905813944,0.022067449459593956
839.0,0.26133741386890924,0.020852196673398323
840.0,0.2553953226241185,0.01965231677405496
841.0,0.24947873570406123,0.018452436874711594
842.0,0.24666273845636932,0.017340397450646874
843.0,0.2695602489982176,0.018336529433265462
844.0,0.28724154086721393,0.019332661415884054
845.0,0.298110990468236,0.020328793398502645
846.0,0.3078322621487901,0.02143898739884148
847.0,0.31664970419036054,0.023148006992211756
848.0,0.3198524732756615,0.024857026585582035
849.0,0.35402320443435814,0.026566046178952314
850.0,0.43162758258065975,0.02827506577232259
851.0,0.44277264425204654,0.03199217186660395
852.0,0.43596481235115725,0.04017888985000874
853.0,0.4888873632737827,0.04836560783341353
854.0,0.5063363420567473,0.05883327264094714
855.0,0.4715248644713949,0.07272235768467429
856.0,0.4944279079264257,0.08661144272840145
857.0,0.5388073640272973,0.1005005277721286
858.0,0.5925094996492487,0.11438961281585576
859.0,0.6359746559212125,0.12827869785958293
860.0,0.6639541132379085,0.13601705993606417
861.0,0.6538435838987635,0.13930145020867837
862.0,0.6277036588978495,0.13501474862853285
863.0,0.5724807119605634,0.12646930788120977
864.0,0.5480062863328916,0.11792386713388667
865.0,0.5702059082845187,0.10937842638656353
866.0,0.5146360902074135,0.10083298563924041
867.0,0.4400886321098961,0.0922875448919173
868.0,0.5003228047420176,0.08374210414459418
869.0,0.5208056287348728,0.08149670160773717
870.0,0.4821201066589274,0.08370863805671418
871.0,0.4735455950330726,0.08637678826072691
872.0,0.4779216123782455,0.08904493846473963
873.0,0.5102794550615205,0.09171308866875236
874.0,0.49309403897928694,0.0943812388727651
875.0,0.4052234722080794,0.09704938907677778
876.0,0.39309467997217074,0.09971753928079054
877.0,0.39921943227276996,0.10169640158497466
878.0,0.3334770888686043,0.09862048595708256
879.0,0.33779307679411347,0.09554457032919045
880.0,0.435811545360401,0.09246865470129834
881.0,0.42848764035817344,0.08939273907340625
882.0,0.38735099085650376,0.08631682344551414
883.0,0.33035301323018174,0.08324090781762204
884.0,0.30294322627896036,0.08016499218972992
885.0,0.31183650105092797,0.07806463720075515
886.0,0.30074431251151074,0.07780306414866597
887.0,0.28527732427689767,0.07770486460018634
888.0,0.2757856774006672,0.07760666505170673
889.0,0.2407204130990208,0.07750846550322708
890.0,0.1774778037965319,0.07741026595474745
891.0,0.2182501329028421,0.07731206640626781
892.0,0.27681865653808224,0.07721386685778818
893.0,0.308986928401827,0.08821766699915859
894.0,0.3281343094446152,0.106622800267095
895.0,0.3346710799143938,0.12951185147920125
896.0,0.2752410715681049,0.15471079981406194
897.0,0.22112517260113554,0.1799097481489227
898.0,0.23396601856274526,0.20510869648378335
899.0,0.24442476945554903,0.23030764481864413
900.0,0.25290048412445937,0.2555065931535048
901.0,0.25243825483598886,0.2748684047721084
902.0,0.2514344619080427,0.2931183808257108
903.0,0.25210801048125586,0.3113683568793133
904.0,0.25833080848968,0.3338233750988981
905.0,0.2684275648871128,0.3565949018686103
906.0,0.22469022119310733,0.3793664286383225
907.0,0.20471458929439118,0.4021379554080347
908.0,0.25250833082286095,0.420972219281639
909.0,0.27329501367578324,0.39452795985002675
910.0,0.27872753853969956,0.3680837004184146
911.0,0.20563078630739814,0.3416394409868024
912.0,0.16511333176255336,0.31314664002293985
913.0,0.18973550535064979,0.27645967293007834
914.0,0.19828028150375726,0.23977270583721685
915.0,0.2016888269071155,0.20308573874435537
916.0,0.24898364717109767,0.1758798981749802
917.0,0.27428406363903163,0.16882145146800892
918.0,0.2662366568419353,0.1617630047610377
919.0,0.22131167095423543,0.15470455805406644
920.0,0.175975572723373,0.1476461113470952
921.0,0.23057530693748973,0.13787788722801514
922.0,0.24123210382183677,0.12505395666549354
923.0,0.20043299126950426,0.11223002610297197
924.0,0.23676489980568471,0.10331016617002489
925.0,0.2631834840743731,0.09745779030317131
926.0,0.1586939139949642,0.0916054144363177
927.0,0.13627806644817442,0.08575303856946412
928.0,0.18685998990016273,0.07990066270261052
929.0,0.19019571526512333,0.07404828683575694
930.0,0.1879555786488288,0.07464571625039651
931.0,0.18714137895770958,0.07750929346664169
932.0,0.2044140129101644,0.08152474135270021
933.0,0.23357768418276906,0.08582815690621196
934.0,0.22475617201375742,0.09013157245972368
935.0,0.21842533896901178,0.09443498801323542
936.0,0.22043332306855118,0.09873840356674717
937.0,0.17950070171227162,0.10304181912025889
938.0,0.12023125509940163,0.10732209354161906
939.0,0.09598683154798708,0.1088538735982066
940.0,0.0684002527471407,0.09940511889245765
941.0,0.035914279232040595,0.08995636418670869
942.0,0.07019423916529628,0.08050760948095974
943.0,0.12107432238146353,0.07105885477521079
944.0,0.14802598846080767,0.06161010006946184
945.0,0.12070687256965582,0.05216134536371289
946.0,0.037812129611763654,0.042712590657963935
947.0,0.04427577945302954,0.03620675083669565
948.0,0.056339589220978974,0.03726840643266447
949.0,0.03638778372588557,0.03833006202863327
950.0,0.029836418288388705,0.03939171762460207
951.0,0.03267425824087146,0.04045337322057087
952.0,0.0487981608673277,0.04151502881653967
953.0,0.061395091346858145,0.04257668441250846
954.0,0.06514374448472468,0.04363834000847728
955.0,0.0383914046323828,0.045321721204362744
956.0,0.002312414953945233,0.047602338783588445
957.0,0.04435496782594617,0.04990204931428127
958.0,0.05080200147104505,0.05220175984497411
959.0,0.008744009836931223,0.05450147037566694
960.0,0.034103573606936353,0.05680118090635978
961.0,0.06776091929141867,0.059100891437052605
962.0,0.05264207427428903,0.061400601967745445
963.0,0.04088363159150752,0.06559711250759404
964.0,0.03208625340345811,0.07039261252401814
965.0,0.01392885915460168,0.07098025567909931
966.0,0.0041442934455001084,0.07064422293778845
967.0,0.01929886474541691,0.07030819019647756
968.0,0.014891172857830549,0.06997215745516668
969.0,0.0,0.0696361247138558
970.0,0.0,0.06930009197254494
971.0,0.0,0.07328140660343996
972.0,0.0,0.07726272123433496
973.0,0.0029415710412242805,0.08153492572498552
974.0,0.010743670390084815,0.08874834990871859
975.0,0.04311329544709315,0.09596177409245164
976.0,0.054685473161048256,0.10317519827618471
977.0,0.046549938101050854,0.11038862245991779
978.0,0.04745135059225646,0.11418961638311073
979.0,0.04095837176992177,0.10718458114792712
980.0,0.010808775788692208,0.10017954591274353
981.0,0.0,0.09317451067755993
982.0,0.0,0.08573184319918958
983.0,0.0,0.07751116284404283
984.0,0.014300051863186529,0.06929048248889608
985.0,0.050365624964277406,0.06106980213374932
986.0,0.03052673599306988,0.05851347334304155
987.0,0.008042315007885527,0.06209352541380889
988.0,0.060303412068338585,0.06567357748457622
989.0,0.07029884489031846,0.06925362955534355
990.0,0.043332388378228996,0.0728336816261109
991.0,0.017867392210936778,0.07665617690271989
992.0,0.0,0.08062105945895019
993.0,0.0,0.08458594201518047
994.0,0.07582236481250966,0.08732412262340802
995.0,0.17934634914973555,0.08958525247407902
996.0,0.14133685622140718,0.09184638232475001
997.0,0.12347516893157333,0.09410751217542099
998.0,0.13122482829371349,0.096368642026092
999.0,0.1595338995892391,0.09862977187676296
1000.0,0.17890053932984581,0.10148896728837666
1001.0,0.14717980358834892,0.104414614428984
1002.0,0.15261094324778626,0.10067883720150839
1003.0,0.18369823590397102,0.09666550062536293
1004.0,0.12582562894410446,0.09265216404921744
1005.0,0.0972637112346436,0.08863882747307199
1006.0,0.12415502601923281,0.08462549089692652
1007.0,0.17720968267088258,0.08061215432078106
1008.0,0.2189122053199201,0.07697110078977215
1009.0,0.1311441156245086,0.07795155199495683
1010.0,0.13138675837697372,0.0901475532634258
1011.0,0.2122079794339932,0.10234355453189478
1012.0,0.14947167027241112,0.11453955580036373
1013.0,0.1064652827154122,0.1267355570688327
1014.0,0.14326620326590828,0.13893155833730167
1015.0,0.15397750360643322,0.15112755960577065
1016.0,0.15275131822546803,0.16332356087423963
1017.0,0.15061750623275433,0.17855285063636697
1018.0,0.1678763442538938,0.19764268939042226
1019.0,0.20723836612496338,0.21673252814447763
1020.0,0.18830549065521568,0.23582236689853298
1021.0,0.16037459080152855,0.2549122056525883
1022.0,0.13435735340434704,0.2740020444066436
1023.0,0.10770422901579821,0.293091883160699
1024.0,0.08030938613501337,0.3121817219147543
1025.0,0.04199681794019755,0.30295777138509933
1026.0,0.04321725611815412,0.28384331648546507
1027.0,0.0974064652211511,0.2661313308976939
1028.0,0.07718201608486737,0.24841934530992277
1029.0,0.05256467488584024,0.23070735972215162
1030.0,0.07095536926036769,0.21299537413438052
1031.0,0.11554801031705104,0.1952833885466094
1032.0,0.17622176893126346,0.1775714029588383
1033.0,0.13099696542327605,0.1772491111789903
1034.0,0.10823086840236368,0.17843896668678633
1035.0,0.1188570258940689,0.17119486630200137
1036.0,0.1529666772131435,0.16377864436838838
1037.0,0.18475012539188035,0.1563624224347754
1038.0,0.1827594806298797,0.14894620050116245
1039.0,0.18614146633002612,0.14152997856754945
1040.0,0.19319549376052952,0.13681240558421884
1041.0,0.2609198826507187,0.14626273958986186
1042.0,0.28451413996087255,0.15571307359550488
1043.0,0.23881420310657145,0.16620431203993277
1044.0,0.24867114827803385,0.17981826380071528
1045.0,0.2722004697214999,0.1934322155614977
1046.0,0.2915428285737264,0.20704616732228023
1047.0,0.2817259917737041,0.2206601190830627
1048.0,0.25183118387408604,0.2314397941526963
1049.0,0.2270725951855028,0.2379680541856083
1050.0,0.26094942913369423,0.2444963142185203
1051.0,0.38435956480580274,0.25102457425143226
1052.0,0.39960673912150113,0.2584056178882677
1053.0,0.40435117462938924,0.2665738463902635
1054.0,0.475938348535322,0.2747420748922592
1055.0,0.477439210802445,0.28291030339425494
1056.0,0.4342805973811663,0.281723069606234
1057.0,0.5062397463226392,0.2752733882800812
1058.0,0.5325984530340019,0.26882370695392815
1059.0,0.494484754470099,0.2623740256277752
1060.0,0.4989714717203537,0.25592434430162225
1061.0,0.5286058021635228,0.25348037906759746
1062.0,0.6123396750170452,0.25210122444034105
1063.0,0.5977978871814404,0.2507220698130847
1064.0,0.5305545296397135,0.26356865385271483
1065.0,0.5697895404344611,0.2783551113469184
1066.0,0.5484564694793678,0.293141568841122
1067.0,0.45235364989984617,0.3079280263353257
1068.0,0.4966309832221133,0.3227144838295292
1069.0,0.5422031709635636,0.33672861135063586
1070.0,0.5258027769998989,0.33864290262654584
1071.0,0.4988533294082467,0.338390440063846
1072.0,0.4696238401524143,0.32224844935135893
1073.0,0.4708074428704575,0.30610645863887176
1074.0,0.5046066776284175,0.2899644679263847
1075.0,0.5716351207847845,0.27382247721389763
1076.0,0.594636073369595,0.2576804865014105
1077.0,0.6190285305783667,0.2415384957889234
1078.0,0.6560966987907373,0.22730912944652737
1079.0,0.6779087294901419,0.21863780873738578
1080.0,0.686349034473425,0.2129439788350442
1081.0,0.6486911093124623,0.20725014893270274
1082.0,0.644169771204745,0.2015563190303612
1083.0,0.6659316782020281,0.19586248912801962
1084.0,0.7111955791757467,0.19016865922567808
1085.0,0.7700346483551211,0.18447482932333653
1086.0,0.8493285812917843,0.17878099942099496
1087.0,0.933365028999215,0.17107259386947996
1088.0,0.978161981615707,0.16202113788518333
1089.0,0.8779714216742449,0.15296968190088672
1090.0,0.9016789264207291,0.1439182259165901
1091.0,0.9910063296517573,0.1348667699322935
1092.0,0.9745222784134967,0.1258153139479969
1093.0,0.9683280001091569,0.11676385796370026
1094.0,0.973771478511392,0.10771240197940363
1095.0,0.9699131618986615,0.10620202140149107
1096.0,0.933759713187606,0.10727122091768228
1097.0,0.8271519336695263,0.1085112411479172
1098.0,0.8154231953979051,0.10975126137815211
1099.0,0.8197627437047256,0.110991281608387
1100.0,0.7081512532550478,0.1122313018386219
1101.0,0.6412785132863406,0.11347132206885681
1102.0,0.6086670912758418,0.11512939866647776
1103.0,0.560810474269858,0.12159512348904311
1104.0,0.5265834091579719,0.1279232280289278
1105.0,0.5123166653435444,0.13340595083234616
1106.0,0.5146930638233893,0.13888867363576454
1107.0,0.4988878196480313,0.14437139643918287
1108.0,0.4198861132264426,0.14985411924260125
1109.0,0.3936410986456953,0.1553368420460196
1110.0,0.39197405798535145,0.17027556039229472
1111.0,0.38586865935342723,0.20530826926714635
1112.0,0.38633371941621986,0.24034097814199798
1113.0,0.39271034105002545,0.274581683054415
1114.0,0.3630804831536376,0.30768267494771945
1115.0,0.36041387580587453,0.3407836668410238
1116.0,0.40527070291228473,0.37388465873432825
1117.0,0.3242048460147364,0.4069856506276326
1118.0,0.24621337110417338,0.3984342630164618
1119.0,0.28119370002712823,0.3571560057946247
1120.0,0.3009981594940619,0.31587774857278755
1121.0,0.30636414283390895,0.27459949135095035
1122.0,0.24214081636487847,0.2342976368531308
1123.0,0.1792530166658461,0.19445526599014284
1124.0,0.11762473336583283,0.15461289512715487
1125.0,0.18980158691071497,0.1147705242641669
1126.0,0.23457046810389706,0.10046557220018036
1127.0,0.22003330863387796,0.09254497483594594
1128.0,0.24925198533667753,0.0846243774717115
1129.0,0.2756499269351923,0.07670378010747707
1130.0,0.2580847611081159,0.06878318274324263
1131.0,0.25678357379657407,0.061023083775676334
1132.0,0.25608549590862134,0.053271432092145195
1133.0,0.18625444156389093,0.045835194192147134
1134.0,0.13254113421908623,0.045968887096950434
1135.0,0.09306457858672115,0.04610258000175373
1136.0,0.12878109734576157,0.04623627290655704
1137.0,0.1338531967641128,0.04636996581136034
1138.0,0.08833580043963321,0.04650365871616364
1139.0,0.11107305142336607,0.04665137508185388
1140.0,0.15127435857263738,0.046848810990688695
1141.0,0.20164915047523732,0.05084825782758973
1142.0,0.14615137930898625,0.06462430419380517
1143.0,0.05608846769908196,0.07840035056002065
1144.0,0.029584050842454572,0.09217639692623611
1145.0,0.029361390556363325,0.10595244329245157
1146.0,0.04791160272086185,0.11972848965866703
1147.0,0.01699549563451372,0.13350453602488246
1148.0,0.005325913143766262,0.14731783003917345
1149.0,0.017154165204028234,0.14941581205894183
1150.0,0.04810223582004804,0.14066387412046538
1151.0,0.08143775993292426,0.13191193618198888
1152.0,0.11475357907902445,0.12315999824351241
1153.0,0.10527297514641237,0.11440806030503592
1154.0,0.08449610311778336,0.10565612236655944
1155.0,0.07026154557390163,0.09690418442808293
1156.0,0.03814013721815344,0.08815224648960646
1157.0,0.004095723113165728,0.08191105275740783
1158.0,0.05023972178434466,0.0764627256166654
1159.0,0.05263099385163848,0.07101439847592297
1160.0,0.016299994720478737,0.06556607133518054
1161.0,0.01420201532978735,0.060117744194438105
1162.0,0.03392200273242086,0.05466941705369567
1163.0,0.08296674057664008,0.04922108991295323
1164.0,0.09023807317268857,0.04377276277221081
1165.0,0.08196409959916717,0.04639903577653588
1166.0,0.05370042659948267,0.05067776670563902
1167.0,0.04207328697027791,0.054956497634742155
1168.0,0.047163797202318725,0.05923522856384529
1169.0,0.09873259482375346,0.06351395949294843
1170.0,0.09366666425850048,0.06779269042205156
1171.0,0.06332174510228228,0.07207142135115469
1172.0,0.10614541601118196,0.08051686231601773
1173.0,0.10319616007128603,0.10215688506078652
1174.0,0.059923585422690065,0.12339129971076714
1175.0,0.021787968890004505,0.1436792954729086
1176.0,0.004838384515189474,0.16396729123505008
1177.0,0.016168966399599652,0.18425528699719154
1178.0,0.007654875645190601,0.20454328275933303
1179.0,0.010212899150582773,0.2248312785214745
1180.0,0.04167091497493463,0.22748025660134086
1181.0,0.024403259933256614,0.2110202988587439
1182.0,0.01866230444447723,0.19456034111614698
1183.0,0.10177514239073475,0.17954859148726943
1184.0,0.09441966844783396,0.1656293497336541
1185.0,0.04592047046914379,0.15171010798003876
1186.0,0.013613803944272224,0.13779086622642345
1187.0,0.0,0.12387162447280811
1188.0,0.001001138518361725,0.12761819837919225
1189.0,0.033203348578058865,0.1382348117089086
1190.0,0.034219486824409395,0.14885142503862497
1191.0,0.0020055546388535322,0.15946803836834134
1192.0,0.0,0.1653040181990918
1193.0,0.0,0.1702294011728974
1194.0,0.0,0.17515478414670296
1195.0,0.0,0.18008016712050856
1196.0,0.0017081752429304053,0.18249784062997165
1197.0,0.007365464245872835,0.1848110262450873
1198.0,0.01563659833785718,0.18712421186020292
1199.0,0.023364380174301813,0.18943739747531857
1200.0,0.026034699129217367,0.1921605975839871
1201.0,0.05863500213462763,0.19820118768594305
1202.0,0.09555760259419915,0.204241777787899
1203.0,0.06250791001336073,0.20800042052021372
1204.0,0.05800583855594443,0.202631273773966
1205.0,0.07240671754800661,0.19726212702771834
1206.0,0.061735983123748436,0.19189298028147067
1207.0,0.05425957991663109,0.18652383353522298
1208.0,0.04991760021193147,0.18115468678897526
1209.0,0.018589148438721628,0.17660701912817675
1210.0,0.011263144527841988,0.17339965944889998
1211.0,0.037773242390100964,0.17349318966390012
1212.0,0.07378073553774392,0.17778785247161547
1213.0,0.09194325217634625,0.18208251527933084
1214.0,0.07425596321697317,0.18637717808704618
1215.0,0.10095571713528997,0.19067184089476152
1216.0,0.11255321479327715,0.1949665037024769
1217.0,0.055671997429814685,0.1992611665101922
1218.0,0.03540884514934768,0.19698114222430946
1219.0,0.033766985722034584,0.19892591871726817
1220.0,0.05397497725406948,0.20452482081312562
1221.0,0.05850647972369928,0.21012372290898318
1222.0,0.053380893235801474,0.21572262500484066
1223.0,0.03674009015726385,0.22132152710069816
1224.0,0.08414370249066698,0.2269204291965556
1225.0,0.16979522094452074,0.23251933129241312
1226.0,0.16488563076754165,0.23811823338827062
1227.0,0.14468803049575357,0.2350354710305852
1228.0,0.11068909832167244,0.23119778132911423
1229.0,0.08268188049787323,0.22736009162764326
1230.0,0.0651232765535746,0.22352240192617226
1231.0,0.05976789168421615,0.21968471222470132
1232.0,0.07887045842458884,0.21584702252323035
1233.0,0.09931413255134967,0.21200933282175935
1234.0,0.11892868704589349,0.2072078724854943
1235.0,0.12151947633425392,0.1978581953510458
1236.0,0.13206032738074508,0.19068946041623105
1237.0,0.16348369250629205,0.18352072548141643
1238.0,0.10994133610966743,0.17635199054660178
1239.0,0.06195967087156893,0.1691832556117871
1240.0,0.08149921170120086,0.16201452067697245
1241.0,0.11422798476196758,0.1548457857421578
1242.0,0.13848297499652112,0.15016020627351664
1243.0,0.11730867259421707,0.1491993600041343
1244.0,0.09893893402459433,0.1567530019707152
1245.0,0.0942571077904273,0.17430191273603401
1246.0,0.15174546086529392,0.1918508235013528
1247.0,0.14096917725429228,0.20939973426667158
1248.0,0.09773092561922435,0.2269486450319904
1249.0,0.09954589937409986,0.24449755579730917
1250.0,0.10716144661428166,0.2619660036567903
1251.0,0.11949818376099582,0.27938919113173766
1252.0,0.14167587543477467,0.29681237860668513
1253.0,0.12137667534535135,0.2991686337923158
1254.0,0.06611876585720015,0.2959521879942272
1255.0,0.07197128472830924,0.29273574219613857
1256.0,0.10591064035014673,0.28951929639804985
1257.0,0.1685629906909184,0.28630285059996113
1258.0,0.15515277400933705,0.2912681394125173
1259.0,0.17035760503419425,0.29734911930834207
1260.0,0.22317241957275102,0.3034300992041668
1261.0,0.20989086755700853,0.30951107909999154
1262.0,0.1875159277959022,0.293525301017984
1263.0,0.15928915668223276,0.27753952293597645
1264.0,0.14497183923334112,0.261553744853969
1265.0,0.1282643753008083,0.24989152974359946
1266.0,0.10444825898834581,0.2699354430918731
1267.0,0.11769544361406661,0.2899793564401468
1268.0,0.1330138023700869,0.3100232697884205
1269.0,0.13920579300357325,0.3300671831366942
1270.0,0.14373915743965016,0.3553212365755286
1271.0,0.13972800384381115,0.39466196507402845
1272.0,0.11623377981182122,0.4340026935725284
1273.0,0.12942151468638027,0.47205169467940794
1274.0,0.12710004804522346,0.5078042915345191
1275.0,0.05167528962380781,0.5435568883896303
1276.0,0.11752430596757019,0.5793094852447416
1277.0,0.19660435388306696,0.6150620820998527
1278.0,0.15977857058948441,0.6508146789549639
1279.0,0.11658255463805967,0.6886243636840863
1280.0,0.08109870633554202,0.7281863825281077
1281.0,0.08601230155584692,0.7048922999487731
1282.0,0.07444087408420376,0.6396941497538917
1283.0,0.05337147268556026,0.5744959995590103
1284.0,0.022711739256245526,0.5092978493641289
1285.0,0.0576842278767106,0.44409969916924746
1286.0,0.10412867133418949,0.37890154897436606
1287.0,0.02758206879889076,0.31370339877948467
1288.0,0.043977010892200095,0.2458279247891273
1289.0,0.10367933354442678,0.2273414814880745
1290.0,0.1021966865853034,0.21838209436090383
1291.0,0.08990771160505398,0.20942270723373307
1292.0,0.06775330722301279,0.2004633201065624
1293.0,0.019373507880775638,0.1915039329793917
1294.0,0.02442589974460163,0.18254454585222096
1295.0,0.0612120623040048,0.17358515872505026
1296.0,0.05845099105576334,0.1646247188730759
1297.0,0.03929033792312603,0.15565217268585949
1298.0,0.01803060501847161,0.14667962649864308
1299.0,0.11531993822483814,0.13770708031142667
1300.0,0.14838766438998116,0.1287345341242103
1301.0,0.13526127986890743,0.11976198793699389
1302.0,0.16184604437439692,0.11078944174977746
1303.0,0.16570310450014766,0.10181689556256106
1304.0,0.15370395594673483,0.09715022201104555
1305.0,0.18519483651478644,0.10206617037175397
1306.0,0.16055593416301334,0.10778559777498188
1307.0,0.09738173421480939,0.11350502517820975
1308.0,0.22505079531917235,0.11922445258143764
1309.0,0.2831382625695922,0.12494387998466552
1310.0,0.2839305091397814,0.13066330738789342
1311.0,0.3569775933475605,0.13638273479112129
1312.0,0.33034879695847097,0.1366144014667155
1313.0,0.21877639283376632,0.13253425614202516
1314.0,0.20091601405326603,0.13037462537210795
1315.0,0.25302491701726143,0.12939208416801895
1316.0,0.3628909608625595,0.12840954296392987
1317.0,0.2998981466399441,0.1274270017598408
1318.0,0.28908688740105304,0.1264444605557518
1319.0,0.32618863833940936,0.12546191935166273
1320.0,0.3993246173267415,0.1385548333673779
1321.0,0.39691525970549285,0.15516661118804512
1322.0,0.3292422194051455,0.17177838900871237
1323.0,0.34723354196853157,0.18430577376744897
1324.0,0.38339812252124367,0.19632834590055429
1325.0,0.43193349148499405,0.2083509180336596
1326.0,0.36807271549992604,0.22037349016676486
1327.0,0.39530687063058784,0.23170471355309674
1328.0,0.4966844985381969,0.2264435670168511
1329.0,0.4720016215906965,0.22118242048060552
1330.0,0.43195064654937976,0.21592127394435984
1331.0,0.3840917529505297,0.21097588356874686
1332.0,0.44194510977864193,0.20768821303645452
1333.0,0.45072677319766496,0.2044005425041621
1334.0,0.42172840192376715,0.20111287197186975
1335.0,0.4277504594795934,0.1994358654785089
1336.0,0.42189868514020684,0.20190056651382962
1337.0,0.4057983082671679,0.2043652675491503
1338.0,0.37587435670719566,0.20682996858447103
1339.0,0.39081086088257616,0.20929466961979176
1340.0,0.4335490177731625,0.21088340125728372
1341.0,0.4207416171861696,0.21131096415811929
1342.0,0.42422698538401044,0.21173852705895488
1343.0,0.43336038091413737,0.24136637196835975
1344.0,0.3932331459774466,0.2979483233472151
1345.0,0.4004550736775002,0.3545302747260705
1346.0,0.43386686189168616,0.4111122261049259
1347.0,0.43799592749494515,0.46769417748378134
1348.0,0.4252799004721652,0.5242761288626367
1349.0,0.41685198011300995,0.5806981649298131
1350.0,0.4941790191019679,0.6370516658634127
1351.0,0.47884387260358885,0.6333724951706704
1352.0,0.43100758498760267,0.6107356387011874
1353.0,0.46780092060763956,0.5880987822317048
1354.0,0.4230108689008185,0.5654619257622218
1355.0,0.3651592840845306,0.5428250692927389
1356.0,0.41675659393281694,0.5201882128232561
1357.0,0.3705015712292208,0.4975513563537732
1358.0,0.32240909547104046,0.4765771551457733
1359.0,0.41498227585115394,0.45515470742149
1360.0,0.47414859823942934,0.4337322596972068
1361.0,0.4973587365197826,0.4123098119729235
1362.0,0.44849827487807875,0.39088736424864023
1363.0,0.4695305507642351,0.369464916524357
1364.0,0.48285686558477164,0.34804246880007367
1365.0,0.42084551791863484,0.3266200210757904
1366.0,0.4412661371200152,0.31554307613072813
1367.0,0.44220614378950024,0.3372268899865306
1368.0,0.35479771125737114,0.35891070384233303
1369.0,0.3974376643188449,0.3805945176981356
1370.0,0.43742266798061463,0.40227833155393805
1371.0,0.4238828469883512,0.42396214540974053
1372.0,0.4587632726324027,0.44564595926554307
1373.0,0.4639277033966646,0.46732977312134544
1374.0,0.4109958202918642,0.47778377870080235
1375.0,0.4185716052303542,0.47602379991386196
1376.0,0.4269770818921551,0.4742173588141603
1377.0,0.4284393387536056,0.47241091771445853
1378.0,0.40999801204645386,0.47060447661475674
1379.0,0.40512006794905403,0.468798035515055
1380.0,0.41655388161575463,0.46699159441535326
1381.0,0.3897272845781827,0.4651851533156516
1382.0,0.3440449981804982,0.4610063511612047
1383.0,0.28681553618239136,0.455904964152135
1384.0,0.3690105405464698,0.4478005015005116
1385.0,0.38851698814680935,0.43884901751380895
1386.0,0.36033180878734694,0.4298975335271063
1387.0,0.339890613192203,0.42094604954040366
1388.0,0.35739468304214017,0.41199456555370084
1389.0,0.38813579223272454,0.40304308156699825
1390.0,0.3523833112372252,0.3981682822566891
1391.0,0.38159181829072314,0.3934633448078963
1392.0,0.429999341363454,0.3892077276935427
1393.0,0.42074809772263777,0.3934891969335467
1394.0,0.38681152791087753,0.39777066617355067
1395.0,0.36450789391779603,0.40205213541355456
1396.0,0.40782962463528316,0.4063336046535586
1397.0,0.45176974498253597,0.4057352710795333
1398.0,0.467751929404604,0.38561772624939683
1399.0,0.4186729874668168,0.3655001814192603
1400.0,0.4404720178804574,0.34538263658912377
1401.0,0.4481310180403192,0.32183565960520377
1402.0,0.4051653820735954,0.2910011392944919
1403.0,0.36194267894733473,0.26016661898377996
1404.0,0.32406452727047586,0.2293320986730681
1405.0,0.2935663339533452,0.20867616003523945
1406.0,0.3242851905998278,0.2009747798901686
1407.0,0.3621916233554614,0.19327339974509766
1408.0,0.4039532104908466,0.18557201960002678
1409.0,0.41283545089442314,0.17787063945495588
1410.0,0.40488342724760523,0.1679124342979181
1411.0,0.3897740656170074,0.15638592701392126
1412.0,0.4482672746039335,0.14485941972992447
1413.0,0.447118876714304,0.13964510138421088
1414.0,0.4065032598971886,0.13740122489180615
1415.0,0.3524379582370485,0.13515734839940147
1416.0,0.2950157803410801,0.13291347190699676
1417.0,0.26034928548035935,0.13066959541459208
1418.0,0.31109757817715306,0.12842571892218738
1419.0,0.3026875790983843,0.13172270702528974
1420.0,0.26775382491428856,0.13592169634161327
1421.0,0.21462051658402703,0.1380836341672578
1422.0,0.25539544900883426,0.14006843708066957
1423.0,0.26949214133800486,0.14205323999408132
1424.0,0.20513298164182847,0.14403804290749306
1425.0,0.28185249594880685,0.14602284582090483
1426.0,0.3384318100182053,0.14800764873431657
1427.0,0.35180404949889593,0.15033630163376396
1428.0,0.3087025773937442,0.16241729264295576
1429.0,0.3047012524422403,0.2136170217189264
1430.0,0.3336817720017521,0.26481675079489714
1431.0,0.3139244997089119,0.3160164798708678
1432.0,0.31074183402237143,0.3672162089468385
1433.0,0.3245199874040363,0.41841593802280913
1434.0,0.3741370791781416,0.46961566709877983
1435.0,0.37761916260752043,0.5208153961747505
1436.0,0.3565106286103315,0.5494588654926361
1437.0,0.323140272531564,0.544267945173407
1438.0,0.3313161059107195,0.539077024854178
1439.0,0.3468659380800626,0.5338861045349489
1440.0,0.3520135550607649,0.5286951842157199
1441.0,0.346199499363969,0.523504263896491
1442.0,0.35375830063625635,0.5183133435772618
1443.0,0.3835961983946602,0.5131224232580327
1444.0,0.4239865855167588,0.49463783290008084
1445.0,0.4388723899434277,0.4704363747946047
1446.0,0.42606115856416477,0.44710218705368626
1447.0,0.38700087318399923,0.4237679993127678
1448.0,0.39006835790565014,0.4004338115718494
1449.0,0.43005132168781857,0.377099623830931
1450.0,0.5172979781704883,0.35376543609001254
1451.0,0.5681047768963072,0.33043124834909415
1452.0,0.5934101904909579,0.3944616222944872
1453.0,0.5902102150618604,0.4704053455607288
1454.0,0.557026406685673,0.5507079639773541
1455.0,0.5653674459852737,0.6312888097440035
