wavenumber_cm-1,intensity_normalized
910.0,0.013522719431891334
911.0,0.013543972938547514
912.0,0.013666849779097042
913.0,0.01389724763253826
914.0,0.014245815936072754
915.0,0.014729007890962957
916.0,0.015369914620678882
917.0,0.016199369125707647
918.0,0.017258006290386364
919.0,0.018599711645409772
920.0,0.02029631046915623
921.0,0.02244272865527741
922.0,0.025161395869845896
923.0,0.02860429240913033
924.0,0.032950513463887825
925.0,0.038396444566614396
926.0,0.04513504026221
927.0,0.05332128359050814
928.0,0.06302379078025852
929.0,0.0741680528909227
930.0,0.08648374333061488
931.0,0.0994739826278101
932.0,0.11242488885565668
933.0,0.12446675180178912
934.0,0.1346842699226026
935.0,0.14225655187036199
936.0,0.14659444901937174
937.0,0.1474393363755077
938.0,0.14489639342010635
939.0,0.13939433874573978
940.0,0.1315855815296863
941.0,0.12221747433709984
942.0,0.11201062960465165
943.0,0.10157290086892784
944.0,0.09136169267183077
945.0,0.08168987719579524
946.0,0.07275850260480489
947.0,0.06469614140872264
948.0,0.05758935936333064
949.0,0.051497514160118316
950.0,0.046453355397977646
951.0,0.04245565249751782
952.0,0.03946076488085395
953.0,0.03737809646902687
954.0,0.036071752347598116
955.0,0.035368777275146084
956.0,0.03507329027723786
957.0,0.034985064290121604
958.0,0.03492010667403197
959.0,0.034729675485524185
960.0,0.03431362451442749
961.0,0.03362476699482461
962.0,0.03266324012421585
963.0,0.03146291134827148
964.0,0.03007438076073353
965.0,0.028549914513520628
966.0,0.026934306127201806
967.0,0.025262855590600444
968.0,0.023564719274233592
969.0,0.02186813262665394
970.0,0.020204070266322233
971.0,0.018606472889256122
972.0,0.01710925161747337
973.0,0.01574180552521456
974.0,0.014525153117312098
975.0,0.013470074485603157
976.0,0.012577494783603945
977.0,0.011840410391274868
978.0,0.011246362643219194
979.0,0.010779744940489416
980.0,0.010423720534739988
981.0,0.01016184664680009
982.0,0.00997949135488933
983.0,0.009864920461275255
984.0,0.009809788371310448
985.0,0.009808875205457908
986.0,0.009859237847087931
987.0,0.009959262093033548
988.0,0.010108171729425044
989.0,0.01030628493321285
990.0,0.010555856759784779
991.0,0.010861994701254044
992.0,0.011233113386273247
993.0,0.01168071836258208
994.0,0.01221875719594545
995.0,0.012863039594736704
996.0,0.01363112306315746
997.0,0.014542664332184334
998.0,0.01561984442219501
999.0,0.016887391418490813
1000.0,0.018372029649860133
1001.0,0.020101640717461067
1002.0,0.022104620612876096
1003.0,0.024409580434927677
1004.0,0.027044789078013814
1005.0,0.030036134595278437
1006.0,0.03340253531041077
1007.0,0.0371489378246658
1008.0,0.041258857490135845
1009.0,0.045689778671725544
1010.0,0.05037450431746324
1011.0,0.05522930393221783
1012.0,0.060166241787375216
1013.0,0.06510418487361062
1014.0,0.06997262677024854
1015.0,0.07470548300333842
1016.0,0.07922743637247252
1017.0,0.08344063347936702
1018.0,0.08722157586974101
1019.0,0.09043522495017033
1020.0,0.09296639568634282
1021.0,0.0947604838086944
1022.0,0.0958603020701142
1023.0,0.0964259113945233
1024.0,0.09672976748709305
1025.0,0.09712756660047685
1026.0,0.09801206458702913
1027.0,0.09976010317828547
1028.0,0.1026818552472545
1029.0,0.10697802710838085
1030.0,0.1127083111662327
1031.0,0.11977431361258421
1032.0,0.12792155988070902
1033.0,0.13676522808011307
1034.0,0.1458404416461604
1035.0,0.15467018509409672
1036.0,0.1628353479976346
1037.0,0.17002704986087208
1038.0,0.17606513687318867
1039.0,0.1808785699414312
1040.0,0.18445869710748292
1041.0,0.18680783602377452
1042.0,0.18790710208689768
1043.0,0.18771766818404234
1044.0,0.1862131333191871
1045.0,0.18342558863079345
1046.0,0.17948184280782664
1047.0,0.17461195335349738
1048.0,0.1691263813291372
1049.0,0.16337318280676022
