raman_shift_cm-1,mean_intensity,std_dev
799.0,0.054930746390090275,0.022217731894273875
800.0,0.060423903848236336,0.019948373565031718
801.0,0.0602927251009572,0.01744508556282152
802.0,0.056557411985380515,0.015720266850818537
803.0,0.052624640429982654,0.015357584413778703
804.0,0.049111263410346676,0.017037918958273737
805.0,0.043814220171437865,0.019863185353614272
806.0,0.043195188826798056,0.02112286427132908
807.0,0.04703362597695053,0.022904255567655477
808.0,0.05224859715760021,0.026563751302503706
809.0,0.06219954924078998,0.026304636646283543
810.0,0.07375756202816684,0.02399630112158056
811.0,0.08158449592134796,0.022620121758575872
812.0,0.08810948128277195,0.01975187853173603
813.0,0.09215279970932562,0.015752228400924342
814.0,0.0937930268975251,0.015704537508174334
815.0,0.09837178990074127,0.01696734716757782
816.0,0.10731119808567464,0.01640629285425537
817.0,0.11573261298731076,0.017256176312908104
818.0,0.12593232805928598,0.0186080463684685
819.0,0.14447950467006498,0.018825382772789154
820.0,0.17103555748254606,0.01873243061061727
821.0,0.20001234042368207,0.018580382007788648
822.0,0.2365176715872142,0.018676519211243168
823.0,0.28643518807968965,0.018621108969713446
824.0,0.34824861969120113,0.017894759964178664
825.0,0.41649252899765765,0.017461527016894764
826.0,0.4887659600532125,0.019662719017091247
827.0,0.5600135468724954,0.024513878314084282
828.0,0.6253290010250102,0.030522411952479105
829.0,0.6677894110646304,0.03362614758339589
830.0,0.6772072011202028,0.03251728089861188
831.0,0.6537599826073607,0.02691333517522529
832.0,0.6070749386617394,0.021516415357930453
833.0,0.5442328201330707,0.02040550618479049
834.0,0.47000805222716846,0.021613081336216172
835.0,0.39401910682932695,0.026022396839548868
836.0,0.326172301544909,0.02865844154587586
837.0,0.2694035435472849,0.0270688620333937
838.0,0.2290203269957859,0.022934268891883925
839.0,0.19270192065014075,0.019476985527287684
840.0,0.15940710604343833,0.01720900290248809
841.0,0.13593523259654783,0.017908644325552826
842.0,0.12078038086061944,0.020480037972710013
843.0,0.11235018998099713,0.023652290144682696
844.0,0.10726767179779766,0.023846690541504255
845.0,0.10203017912828523,0.02142877186492554
846.0,0.09692389828380613,0.019919810117361124
847.0,0.09503269269068602,0.018854282228039254
848.0,0.0984593360162446,0.016806784659147086
849.0,0.10129063539253293,0.01592024170666433
850.0,0.10272846197708978,0.01660946666308847
851.0,0.10534454936837839,0.018331831591178443
852.0,0.10928793320142172,0.018300349780196654
853.0,0.11483016409225807,0.015601433693426084
854.0,0.11864731296759944,0.01647744447554922
855.0,0.12126416215532553,0.018020699648722504
856.0,0.12918009942034733,0.021193733327790353
857.0,0.14318873875699586,0.023732121115046616
858.0,0.16037843217926603,0.022223988223030917
859.0,0.18054768922133724,0.0206186495914893
860.0,0.20430002575912196,0.021118110036868348
861.0,0.22965414843963133,0.020472854777951497
862.0,0.26031947545360823,0.018947727750488016
863.0,0.30068180280564444,0.017074781390398548
864.0,0.35242453584480316,0.015747355010657188
865.0,0.41718589371521214,0.014905083978538295
866.0,0.5028978596350214,0.01371775271961354
867.0,0.6025165261376024,0.011635012205452145
868.0,0.7118811693786514,0.00890996497863899
869.0,0.8158733243150808,0.010876064215158413
870.0,0.8988465559480575,0.014560513185466428
871.0,0.9429116769877053,0.017457205456986955
872.0,0.9422312256014899,0.021410969483270675
873.0,0.8921558471095622,0.02422008285241331
874.0,0.8030945857739501,0.02415103125940579
875.0,0.6904649131261774,0.022131665767684248
876.0,0.5744639442129944,0.02122849613678703
877.0,0.4671931323017396,0.02222283741009039
878.0,0.38016056984566626,0.02661325505954743
879.0,0.31483424453998743,0.02865312467720374
880.0,0.27292629153516873,0.02537342485181347
881.0,0.24128255123401737,0.02275959211379759
882.0,0.21508192750121435,0.020597063537042645
883.0,0.19013636207725315,0.017897897521277687
884.0,0.1703686621468031,0.016369500767028356
885.0,0.154564847933332,0.015033723271396616
886.0,0.1422103981501828,0.0150566891447748
887.0,0.13280751245051445,0.015959429498442895
888.0,0.12540709344429923,0.016537454461952667
889.0,0.12455323511363807,0.01695548472776222
890.0,0.12799171764139355,0.017659516095375413
891.0,0.13083245518202868,0.01823749608491355
892.0,0.13495762640911937,0.020576762255093965
893.0,0.139836419438052,0.0235179581137022
894.0,0.1454395309236272,0.02682530294353147
895.0,0.15292809199415494,0.029516781921618856
896.0,0.16762030384057472,0.02835807683037707
897.0,0.1854521530305997,0.025187735656725056
898.0,0.20176786937807023,0.022524556088009615
899.0,0.21546665165496284,0.020364834429362513
900.0,0.22478045195381363,0.01868448537288374
901.0,0.2248795010323356,0.016837682028135955
902.0,0.21497910612322993,0.016354531942703917
903.0,0.19620462691535834,0.018097545585368566
904.0,0.17551088017732625,0.02026869188399618
905.0,0.1563600836285446,0.02225699051340282
906.0,0.135182110345636,0.023259257140454345
907.0,0.1148191250427957,0.023640559130594374
908.0,0.09996190186483683,0.022459296945062553
909.0,0.09237449415174519,0.02224497034687125
910.0,0.08976348736848579,0.023719911062266594
911.0,0.08907724608680251,0.02263581081644957
912.0,0.09079410807156313,0.021210974806271744
913.0,0.0940530017204374,0.019576476963330747
914.0,0.09897620208592306,0.016835661032104147
915.0,0.10292853249316003,0.015286086373136122
916.0,0.10262987603821212,0.015180549316623595
917.0,0.1064433823620592,0.015902602805281933
918.0,0.11643514401747584,0.015910139733503914
919.0,0.13456090125568715,0.018121153094127762
920.0,0.16157883309464666,0.021217433738933807
921.0,0.19301746375301093,0.021466364309206117
922.0,0.23589554063951593,0.020339943973493806
923.0,0.2958635987015251,0.018630070144125543
924.0,0.38124623804809793,0.01696835963098571
925.0,0.4939576868531474,0.01700491440793648
926.0,0.6357885075861442,0.019842781545408722
927.0,0.7826233395375647,0.016963255659483298
928.0,0.9096515577692058,0.009643041633507904
929.0,0.9876408923867521,0.005019562212767351
930.0,1.0,5.22888150838043e-16
931.0,0.9392471190909017,0.0062473721311487795
932.0,0.8276223801978374,0.012363025728840727
933.0,0.6842664515621054,0.018364848860752833
934.0,0.5267839042574557,0.020544102353698735
935.0,0.38452058505016473,0.020987113864226702
936.0,0.28092361438823016,0.02127254730609129
937.0,0.20582734055215668,0.020649095215247864
938.0,0.15422854565765765,0.020226318273752077
939.0,0.11597042257027523,0.021209675213560927
940.0,0.09389675103298194,0.023479829489271953
941.0,0.08542955918236954,0.0260232801169618
942.0,0.08524903789967489,0.028518926725849734
943.0,0.08921826129447259,0.029616980882719704
944.0,0.09297540805553262,0.025993868012587146
945.0,0.1003294221824289,0.022409678276363167
946.0,0.11185220184491623,0.02084703138275041
947.0,0.13166071529782333,0.02026317676496031
948.0,0.16415935916720983,0.02056377741683776
949.0,0.21090334110348316,0.02165383393795748
950.0,0.2946767191781631,0.022987368939789032
951.0,0.4128511907185633,0.023808920952276075
952.0,0.5598699242324428,0.023762523175679902
953.0,0.71285812536364,0.024306057427867435
954.0,0.8468141350893736,0.02572086346899067
955.0,0.9243322673803426,0.027319067351682737
956.0,0.9361081393256488,0.027734412228197558
957.0,0.8829401091321694,0.024793767584909678
958.0,0.7694475214096389,0.02302458613721671
959.0,0.6165027523166806,0.025817727488363848
960.0,0.46875750648139053,0.026411321096740454
961.0,0.34148475578443516,0.025141096891942143
962.0,0.2492696686634626,0.02353222152240837
963.0,0.1844635940270817,0.021379477184571186
964.0,0.1442453422054135,0.01974191488801188
965.0,0.1183574657109895,0.0200493362765598
966.0,0.10192358402317978,0.020925754842652262
967.0,0.0879274201312912,0.020255981887031618
968.0,0.07903403402317172,0.02115163338241774
969.0,0.07326964989902883,0.02481084391965793
970.0,0.06768274640603501,0.02538199909878253
971.0,0.05925369703989991,0.024937136162287397
972.0,0.04668975375680633,0.02410394947826712
973.0,0.028410594332770607,0.018227054557355373
974.0,0.011361543497039219,0.013854090680246975
975.0,0.00355911701965183,0.013325901889690977
976.0,0.00010980336859692472,0.012158351324905519
977.0,0.0008519683051738825,0.010902148626799144
978.0,0.009201521126136095,0.0118063309654204
979.0,0.018125817060554793,0.01355827948667535
980.0,0.02238688147857472,0.013516291934978372
981.0,0.026604687783611282,0.013737726950093343
982.0,0.028806864848723458,0.013997109122156282
983.0,0.024995145861231506,0.013964590358986027
984.0,0.021983835099877627,0.013574028924823409
985.0,0.022357852505604202,0.014188567757761632
986.0,0.02279633619533393,0.01468297439235765
987.0,0.024425565365475296,0.013974125805400616
988.0,0.028410631135353526,0.012875985695460715
989.0,0.029890191350337235,0.01348622855181537
990.0,0.029590927895614006,0.015714780004714036
991.0,0.03328173685762644,0.01819588556490487
992.0,0.03819765208897116,0.021478562958139907
993.0,0.042578624823572414,0.0238436875911952
994.0,0.04535055387204723,0.025770600856006586
995.0,0.04937228183318451,0.025610960576069052
996.0,0.05875266866505856,0.020721241126242865
997.0,0.07015678795239126,0.016876284702508956
998.0,0.08263119654284931,0.018204155209048275
999.0,0.09683294283932624,0.02156889904497824
1000.0,0.11609416222947677,0.02386493516056314
1001.0,0.14291297450114998,0.023005700097843897
1002.0,0.17317263693767196,0.021880680584655414
1003.0,0.2043830807794305,0.0217808024079425
1004.0,0.23631079971317281,0.020893869166036128
1005.0,0.26583996035317,0.02031320577452981
1006.0,0.2892653196658184,0.02040501523676019
1007.0,0.2971577341138085,0.01841595663696479
1008.0,0.2921026063185396,0.01717772730809317
1009.0,0.279319865574355,0.018009874184931562
1010.0,0.2592065474204789,0.018376514088484192
1011.0,0.2387356441435107,0.0184414472028496
1012.0,0.2264697931384033,0.017721677658190296
1013.0,0.22855295072004073,0.017817768599134674
1014.0,0.24984693409626846,0.020995281771013743
1015.0,0.293752504587364,0.021151110410637417
1016.0,0.35425559102903886,0.02185128157855615
1017.0,0.4222790528618128,0.02240290763404659
1018.0,0.494394572527739,0.021631707326038297
1019.0,0.5639368368100974,0.01967195071718543
1020.0,0.6262909718542414,0.017385943838580206
1021.0,0.6795657172073643,0.01753599203388213
1022.0,0.7216192587452955,0.01847485892866603
1023.0,0.7433938081355314,0.01918958472782119
1024.0,0.7426368714493999,0.01991423491217812
1025.0,0.72252482891057,0.02192929377312679
1026.0,0.6814840260256578,0.023774070118292346
1027.0,0.6216843404140947,0.022511843341208464
1028.0,0.5430873745382062,0.020735955539377487
1029.0,0.45863177937864813,0.01888423719029309
1030.0,0.38168181449650845,0.018326853372979044
