raman_shift (cm-1),normalized_intensity
860.269580542981,0.17312605378856064
861.936521436857,0.21773082415434575
863.602848087439,0.3173971885128851
865.268560762423,0.4619388910640157
866.933659729335,0.6407590004345608
868.598145255537,0.8083321547349865
870.262017608224,0.9238882849829465
871.925277054426,0.9637048750677065
873.587923861005,0.9215006951046427
875.249958294664,0.8063639894716153
876.91138062193,0.6454765874461329
878.572191109175,0.46061596203607647
880.232390022602,0.30678787435214255
881.891977628242,0.20590994785535746
883.550954191973,0.16175202172406095
885.209319979502,0.14157717079804064
886.867075256368,0.12307339945214016
888.524220287953,0.11642532718023048
890.18075533947,0.0995490673550385
891.836680675964,0.10115212521907808
893.491996562323,0.11166593505536501
895.146703263272,0.14776087905458649
896.800801043362,0.1647050908632728
898.45429016699,0.1936242656183163
900.10717089838,0.2095937335799076
901.759443501602,0.20491894772098976
903.411108240556,0.18506960121300378
905.062165378984,0.15149004323381912
906.712615180455,0.10544378597631104
908.362457908388,0.06342025627028303
910.011693826027,0.0402054589445308
911.660323196462,0.03782670548429607
913.308346282616,0.03010700056545985
914.955763347247,0.035913424819748074
916.602574652954,0.04507225638192205
918.248780462172,0.056699107867906655
919.89438103718,0.09993559409410877
921.539376640083,0.17644398522266783
923.183767532832,0.34186508184638703
924.827553977215,0.5610586515862276
926.470736234858,0.7824062878830085
928.113314567219,0.9361620531756042
929.755289235609,1.0
931.396660501159,0.9483579434868473
933.037428624855,0.807563432285869
934.677593867513,0.59834868674582
936.317156489788,0.37525890185164484
937.956116752177,0.18925157136212956
939.594474915015,0.09572349862977403
941.232231238477,0.05940198564746899
942.869385982573,0.03786439043794354
944.505939407158,0.03877647339172353
946.141891771922,0.058650701813544016
947.777243336401,0.12507158918309502
949.411994359964,0.27579848476217683
951.046145101822,0.5102217202233448
952.679695821031,0.7249776972582379
954.312646776476,0.8876883832497383
955.944998226892,0.9519090094272326
957.576750430857,0.9108733898798685
959.207903646779,0.7673682047800203
960.83845813291,0.572073281399527
962.468414147348,0.3472866287911955
964.097771948025,0.15624890988303053
965.726531792719,0.045173397877366135
967.354693939049,0.019413443992702582
968.982258644472,0.0
970.609226166283,0.0
972.235596761629,0.0
973.861370687495,0.0
975.486548200699,0.0
977.11112955791,0.0
978.735115015636,0.0
980.358504830228,0.0
981.981299257874,0.0
983.603498554616,0.0
985.225102976321,0.0
986.846112778716,0.0
988.466528217361,0.0
990.086349547661,0.0
991.705577024859,0.0011283046238717738
993.324210904051,0.008125583814582045
994.942251440167,0.026026022067189167
996.559698887982,0.04227855546886595
998.176553502119,0.0727915940330255
999.792815537039,0.09832040354445329
1001.40848524705,0.14339859290104556
1003.0235628863,0.19012318527694638
1004.63804870879,0.23170899106711096
1006.25194296835,0.255102991046406
1007.86524591866,0.2630661551314241
1009.47795781325,0.2656513130809894
1011.09007890549,0.25294688050147107
1012.7016094486,0.2672453999243444
1014.31254969563,0.31073993377059167
1015.92289989948,0.3846602791153498
1017.5326603129,0.49439671684688236
1019.14183118849,0.6189974479331415
1020.75041277869,0.736640329358594
1022.35840533577,0.8231305473933722
1023.96580911186,0.8249992100174166
1025.57262435893,0.7906457417240034
1027.17885132881,0.6872465001301234
1028.78449027316,0.5840438800158003
1030.38954144348,0.46096939842569556
1031.99400509112,0.34182242868521134
1033.5978814673,0.24383368658242122
1035.20117082306,0.18673151456928233
1036.80387340928,0.16542478223869178
1038.4059894767,0.17798581892984722
1040.00751927592,0.18412300203433715
1041.60846305736,0.20908885459435445
1043.20882107129,0.22207708337200785
1044.80859356784,0.22112783609020586
1046.40778079699,0.2048625612215694
1048.00638300854,0.1794260857260437
1049.60440045217,0.1572158176542264
1051.20183337738,0.15040439143580167
1052.79868203352,0.173949368319073
1054.39494666982,0.21250176567939633
1055.99062753531,0.255413863926099
1057.5857248789,0.27881282493700943
1059.18023894933,0.30151077511104224
1060.7741699952,0.29624320902096385
1062.36751826496,0.28354419530545566
1063.96028400689,0.25582965469828645
1065.55246746913,0.21933879874072987
1067.14406889967,0.18704165449402158
1068.73508854633,0.15084540923292436
1070.32552665682,0.12121224918059306
1071.91538347865,0.09591832384378787
1073.50465925921,0.07009677902256058
1075.09335424573,0.06873776840102991
1076.68146868527,0.08956164631672366
1078.26900282478,0.13279318064879192
1079.85595691102,0.18214857226486172
1081.44233119062,0.22782981547004635
1083.02812591005,0.26619178428474466
1084.61334131564,0.2857532992674198
1086.19797765355,0.28790844392883536
1087.78203516981,0.2477413397041815
1089.36551411028,0.2085452028726093
1090.9484147207,0.16595319189222632
1092.53073724662,0.14070517453638595
1094.11248193348,0.1333265100742095
1095.69364902654,0.1448343023688622
