wavenumber_cm-1,intensity_normalized
1081.0,0.2580230786719864
1082.0,0.26155715671251256
1083.0,0.259576195493764
1084.0,0.25166885173563497
1085.0,0.23812981199785188
1086.0,0.21991944994699666
1087.0,0.1984826211088025
1088.0,0.1754793957197652
1089.0,0.15250246268845843
1090.0,0.13085148120563403
1091.0,0.11140823712174007
1092.0,0.09462036785173888
1093.0,0.08056982641516952
1094.0,0.06908524214078066
1095.0,0.059857555650940635
1096.0,0.052531347857615804
1097.0,0.0467619294437926
1098.0,0.042242675344058664
1099.0,0.038713941558293975
1100.0,0.03596425442363221
1101.0,0.0338295641637975
1102.0,0.032191309048928717
1103.0,0.030971656870805008
1104.0,0.030125075445996068
1105.0,0.029627854394152154
1106.0,0.02946915983221838
1107.0,0.029647131301314685
1108.0,0.03017138188616217
1109.0,0.031070340210653375
1110.0,0.03239993051101427
1111.0,0.0342502119549415
1112.0,0.03674850572312327
1113.0,0.04005968510762312
1114.0,0.04438480467513323
1115.0,0.049957127422255776
1116.0,0.05703071315401395
1117.0,0.06585365141894316
1118.0,0.07661893388295082
1119.0,0.08939276315831213
1120.0,0.10403178154108995
1121.0,0.12011295724623243
1122.0,0.13690642562092267
1123.0,0.1534170637402602
1124.0,0.16850355416830606
1125.0,0.1810584314625754
1126.0,0.1902082094946919
1127.0,0.19547962526576224
1128.0,0.19688336664320197
1129.0,0.19489024541680083
1130.0,0.19030856336102067
1131.0,0.18410240312029974
1132.0,0.17720644179813475
1133.0,0.17038759120815125
1134.0,0.1641803829963697
1135.0,0.1588923204166456
1136.0,0.1546508845224382
1137.0,0.1514554488110006
1138.0,0.14920700230709133
1139.0,0.14770979687088892
1140.0,0.1466603286195835
1141.0,0.14564968771121858
1142.0,0.14420037026257895
1143.0,0.1418411647487907
1144.0,0.13820281147191027
1145.0,0.13310331109948925
1146.0,0.12659184382722657
1147.0,0.11893427437316974
1148.0,0.11054469189135076
1149.0,0.10188676993802127
1150.0,0.09337780996441958
1151.0,0.08532409582525055
1152.0,0.07790159545813338
1153.0,0.07117817751377438
1154.0,0.06515997853381654
1155.0,0.05984008196537176
1156.0,0.055232389891664166
1157.0,0.051383650029968995
1158.0,0.04836659734347756
1159.0,0.046262784099088204
1160.0,0.04514357860009746
1161.0,0.04505379127789626
1162.0,0.04599791182147205
1163.0,0.047927088131694336
1164.0,0.05072675685167067
1165.0,0.054208758885882884
1166.0,0.05811481298063483
1167.0,0.062137603147016884
1168.0,0.06596062862152055
1169.0,0.06931015088818274
1170.0,0.07200572055751381
1171.0,0.0739936168225152
1172.0,0.07535188341733154
1173.0,0.07626520501264519
1174.0,0.07697862605650276
1175.0,0.07774615954042378
1176.0,0.07879027721181371
1177.0,0.08028106107924922
1178.0,0.08233293552356045
1179.0,0.08500787888648131
1180.0,0.088311616428544
1181.0,0.09217511191366408
1182.0,0.09642508798924536
