raman_shift_cm1,mean,median,std,sem,ci_low,ci_high,cv
189.44952513707835,1689.6589557661503,1657.147016140446,567.986985151758,57.67034072196433,1575.1842341924028,1804.1336773398978,0.33615480994755703
190.8604147917325,1691.6248823558713,1660.1129269301762,567.6980400667509,57.64100279356472,1577.2083961097296,1806.0413686020129,0.3355933374993493
192.27130444638664,1689.2787532312454,1663.404617983805,567.2397317762095,57.594468637039704,1574.9546365557565,1803.6028699067344,0.3357881170832201
193.68219410104078,1689.30815145799,1663.2595861088016,566.7717676101282,57.54695407489464,1575.0783504429282,1803.537952473052,0.33550525824490035
195.0930837556949,1696.6950811128404,1672.3944102708786,566.3675992528034,57.505916995726835,1582.5467380561176,1810.8434241695631,0.333806354222074
196.50397341034903,1692.8362619383684,1676.5243402619867,564.5015573711179,57.316449148872024,1579.064009585192,1806.6085142915447,0.33346494877463223
197.91486306500317,1689.7465407319391,1669.1570443487078,565.0925829058622,57.37645869989189,1575.8551703614464,1803.6379111024319,0.33442446502129475
199.3257527196573,1690.916304518427,1676.3036419682333,567.4327095872122,57.61406256507545,1576.5532942031857,1805.2793148336684,0.3355770525548378
200.73664237431143,1701.7205541514306,1686.8452490845536,570.6873688320411,57.94452314338082,1586.7015847726736,1816.7395235301876,0.3353590384977259
202.14753202896557,1702.9690335351327,1684.1410633348337,573.4215235056088,58.22213448964973,1587.399009989329,1818.5390570809363,0.3367187025798487
203.5584216836197,1706.1574600386957,1685.0943494763305,573.7923621299019,58.259787447155674,1590.51269596296,1821.8022241144315,0.3363068037793465
204.96931133827383,1710.4744707501268,1687.513798199383,572.6524621427398,58.14404813909558,1595.0594473851177,1825.889494115136,0.33479158674119447
206.38020099292797,1711.556277791849,1689.2764468000785,572.3207637744446,58.110369272472624,1596.2081064487168,1826.9044491349812,0.33438617894167044
207.7910906475821,1720.4614831942392,1699.0528128921942,574.9697054708395,58.37932855178233,1604.5794319012364,1836.343534487242,0.334195046554219
209.20198030223625,1725.4632406547728,1700.2256502388109,575.9574936173342,58.47962324243312,1609.3821059742984,1841.5443753352472,0.33379876200594794
210.61286995689036,1725.5350586124782,1705.1574372908308,575.5523803558956,58.438490222788474,1609.5355723306843,1841.5345448942721,0.33355009362643934
212.02375961154448,1726.2890725617199,1702.850909479664,579.0712221325467,58.795774473151944,1609.5803826481974,1842.9977624752423,0.33544278958635604
213.43464926619865,1732.1019827548332,1699.561369536419,582.6299062677627,59.15710410211329,1614.676059196531,1849.5279063131354,0.3363715947839948
214.84553892085276,1738.8293791082922,1700.366773578009,585.1181870263268,59.40975073471167,1620.9019559479211,1856.7568022686633,0.33650120825908036
216.25642857550693,1745.2037900133087,1716.2410808969107,586.189182306943,59.518493829816656,1627.0605135151668,1863.3470665114505,0.33588580638051035
217.66731823016104,1752.5725592486845,1723.2750625022366,588.0222521721154,59.70461387561913,1634.0598373795633,1871.0852811178056,0.3355194905163849
219.07820788481516,1756.1542786844557,1732.0730250287982,588.4775088646148,59.7508381893072,1637.5498022778525,1874.758755091059,0.3350944253630418
220.48909753946933,1759.0683820565114,1734.231033293552,589.1586228528184,59.819994836901344,1640.3266307893957,1877.810133323627,0.33492650363258664
221.89998719412344,1763.0051254737755,1744.340621520265,590.8823628979294,59.99501412135041,1643.915963672813,1882.094287274738,0.3351563500072869
223.31087684877755,1766.6143111320662,1748.0429376037482,591.326529023069,60.040112358534685,1647.4356300378151,1885.7929922263172,0.3347230492229741
224.72176650343172,1769.1797000956442,1739.3717630853137,592.3313331313069,60.14213475833567,1649.7985061383636,1888.5608940529248,0.33480563511964595
226.13265615808584,1771.187317926046,1746.9977646392751,593.6806599330105,60.27913813769784,1651.5341744101047,1890.8404614419874,0.33518795777522553
227.54354581273995,1773.031475795816,1741.5565224580862,595.1656930463599,60.429920405371426,1653.0790318440856,1892.9839197475465,0.3356768907778261
228.95443546739412,1767.9388292386511,1742.766103452295,592.6329986904586,60.17276425519943,1648.4968362106258,1887.3808222666764,0.3352112578157873
230.36532512204823,1764.6904384925797,1730.1493756222028,591.6273194685662,60.07065300106912,1645.4511347020339,1883.9297422831255,0.3352584150532042
231.7762147767024,1761.7525049816109,1729.925765744431,590.3794750858443,59.943953600201105,1642.7646975140683,1880.7403124491534,0.33510920144371054
